"","X","MachineID","MachineModel","ServicePeriod","No.Replacements","No.schservice","No.Repairs","mean_Compreplaced","min_Compreplaced","max_Compreplaced","mean_schrepair","min_schrepair","max_schrepair","mean_comprepair","min_comprepair","max_comprepair","error2","error3","error4","error5","error1","Noaction_Errors","Range_Sensor1_Noerror","Mean_Sensor1_Noerror","Range_Sensor2_Noerror","Mean_Sensor2_Noerror","Range_Sensor3_Noerror","Mean_Sensor3_Noerror","Range_Sensor4_Noerror","Mean_Sensor4_Noerror","Range_Sensor1_error2","Mean_Sensor1_error2","Range_Sensor2_error2","Mean_Sensor2_error2","Range_Sensor3_error2","Mean_Sensor3_error2","Range_Sensor4_error2","Mean_Sensor4_error2","Range_Sensor1_error3","Mean_Sensor1_error3","Range_Sensor2_error3","Mean_Sensor2_error3","Range_Sensor3_error3","Mean_Sensor3_error3","Range_Sensor4_error3","Mean_Sensor4_error3","Range_Sensor1_error4","Mean_Sensor1_error4","Range_Sensor2_error4","Mean_Sensor2_error4","Range_Sensor3_error4","Mean_Sensor3_error4","Range_Sensor4_error4","Mean_Sensor4_error4","Range_Sensor1_error5","Mean_Sensor1_error5","Range_Sensor2_error5","Mean_Sensor2_error5","Range_Sensor3_error5","Mean_Sensor3_error5","Range_Sensor4_error5","Mean_Sensor4_error5","Range_Sensor1_error1","Mean_Sensor1_error1","Range_Sensor2_error1","Mean_Sensor2_error1","Range_Sensor3_error1","Mean_Sensor3_error1","Range_Sensor4_error1","Mean_Sensor4_error1","Max_Occuring_error","Max_replaced_Comp","Max_service_comp","error2._NO.Comp_replacements","error3._NO.Comp_replacements","error4._NO.Comp_replacements","error5._NO.Comp_replacements","error1._NO.Comp_replacements"
"31",31,"MID10831","model3",16,7,1,25,47.5,15,75,0,0,0,24.57894737,15,152,3,4,0,3,4,4,125.625546301012,170.393672911645,456.551172749223,446.255948458033,115.123287916568,100.72621327982,41.6244618271003,40.6005729078473,20.268750511748,173.710651294764,29.660384087414,405.266580792637,9.9591510866854,98.2595659763046,13.3919171817443,43.3084485298202,35.023655301122,167.625732960295,110.66980554513,429.416689759574,28.0469736926551,92.2865647537839,17.2130924910331,41.1363749471435,125.625546301012,170.393672911645,456.551172749223,446.255948458033,115.123287916568,100.72621327982,41.6244618271003,40.6005729078473,5.03135775493701,175.318588144114,20.966353808356,443.386436634134,19.0088269320539,107.513752762028,8.8745918442611,47.4178771193478,30.068078046983,162.592570297002,75.200379929655,416.948262056873,26.3826772743052,98.988615395999,16.5230050146759,40.5372417234798,"error1, error3","Component2, Component4","Component4",3,3,0,3,1
"32",32,"MID10832","model2",17,13,1,12,27.27272727,15,45,0,0,0,58.625,15,90,2,2,4,5,2,0,122.15226808407,170.359969988648,351.010014742277,447.215308059576,95.4416114974863,101.357247289465,40.4302897109891,40.5946126245008,3.42112425443599,182.769918389552,78.549592273186,346.026192907303,0.966644564738502,88.6710584559675,7.0556107855172,35.2250770866775,3.42112425443599,182.769918389552,78.549592273186,346.026192907303,0.966644564738502,88.6710584559675,7.0556107855172,35.2250770866775,26.249004871831,185.322554291709,111.002277811433,457.735192443599,26.803611636997,121.947036664842,13.0314231270995,44.5810812236055,42.902155015422,168.885993221407,100.365891180998,455.070443738968,38.7463358834398,109.8925947816,10.4313046471624,50.9407931215997,25.11896905191,208.765960823202,4.387723512317,480.803004316614,30.3472074285982,94.4581968025069,3.5117108510334,39.837507099733,"error5","Component4","Component3",2,2,5,6,2
"33",33,"MID10833","model3",16,8,1,24,42.85714286,15,90,0,0,0,28,15,112,6,4,0,1,4,3,124.1878,171.048082210276,394.4825,445.371617314664,93.5248,100.936655355669,48.62193,40.3237089486186,42.6823,182.331416666667,218.7752,420.854933333333,26.85211,103.162448333333,24.02336,38.4092033333333,42.6823,178.688475,109.766,397.1809,26.85211,103.4438925,24.02336,37.7345475,124.1878,171.048082210276,394.4825,445.371617314664,93.5248,100.936655355669,48.62193,40.3237089486186,0,170.4086,0,337.1011,0,105.7051,0,54.45814,42.2358,184.7053,88.0233,462.52815,26.0005,114.270975,11.95728,37.5902375,"error2","Component2","Component3",4,4,0,1,3
"34",34,"MID10834","model3",15,10,1,22,36.875,15,85,0,0,0,24.16666667,15,90,1,3,0,5,7,6,123.0346,171.134353326663,398.8849,445.516752838919,100.96685,100.604790702851,40.74303,40.5026274562281,0,165.4836,0,349.945,0,106.6992,0,52.84167,18.954,172.2306,140.423,437.511533333333,21.73872,92.8352033333333,16.77737,42.4556166666667,123.0346,171.134353326663,398.8849,445.516752838919,100.96685,100.604790702851,40.74303,40.5026274562281,24.8446,171.56008,118.7761,374.87604,19.772,96.767846,22.78836,51.387742,42.3789,178.982314285714,135.8126,441.508885714286,30.42147,109.16539,10.69558,38.0395214285714,"error1","Component4","Component3",2,2,0,6,3
"35",35,"MID10835","model3",15,11,0,19,35.55555556,5,90,0,0,0,25.29411765,15,75,4,3,1,5,3,4,127.0666,170.71588330624,450.3583,444.677057871702,90.69058,100.791391716894,46.00978,40.4638216406152,32.5249,169.293975,84.3274,360.443425,41.74029,104.1071475,8.05615,40.69939,32.5249,172.120633333333,56.3062,346.868366666667,41.74029,104.716963333333,8.05615,40.1208233333333,0,134.5581,0,490.0494,0,111.0645,0,32.855,28.2152,173.28666,101.7177,500.31298,20.75106,98.203614,19.18017,49.06492,36.2301,191.6817,18.0486,494.261966666667,36.91429,106.311236666667,15.67299,42.1158533333333,"error5","Component4","None",3,3,0,4,2
"36",36,"MID10836","model2",15,12,0,20,31.5,15,45,0,0,0,30,15,90,5,4,4,4,2,3,115.9708,170.799892371186,401.7165,445.289405027514,108.33027,101.417601343172,52.15335,40.4266742371186,25.7265,166.67392,202.1406,441.04486,47.6585,107.42786,10.19276,43.112332,25.7265,165.93315,105.7409,411.876125,29.7271,112.9567,10.19276,43.0868275,15.5011,172.7668,91.6196,460.21185,12.7494,128.1113,17.64108,38.491875,13.8824,173.4923,116.0264,431.552875,18.8291,108.1842,18.10058,48.910765,54.9976,194.1156,48.2711,452.09115,16.68425,91.359655,11.61037,40.197675,"error2","Component2, Component3","None",5,5,5,3,1
"37",37,"MID10837","model4",15,6,0,21,39,15,60,0,0,0,32.875,15,135,3,2,0,3,3,3,113.71689197654,170.782241530453,495.16385341494,446.785833181799,88.0072274884999,100.94761523789,42.8770707559322,40.5639979317299,19.235763275099,171.030956377411,89.758579715954,377.561007596094,3.26110052902449,100.376393370983,8.0015484147082,38.6135610702521,10.01862382142,166.288805922615,18.929695362846,350.79643025125,3.00782769459549,99.7906644770742,6.7503922530255,37.0714436408536,113.71689197654,170.782241530453,495.16385341494,446.785833181799,88.0072274884999,100.94761523789,42.8770707559322,40.5639979317299,58.546600018899,172.891764451002,55.539888480037,430.52169569696,5.6202804626421,90.6765899912379,13.605670768392,43.4915412814899,17.461922526644,171.171486063713,6.10760163383799,507.297660381348,14.217746787626,109.543723683541,3.5625077911954,38.6259954958714,"error1, error2, error5","Component4","None",2,2,0,3,1
"38",38,"MID10838","model4",15,5,1,27,53.25,3,90,0,0,0,23.65,15,60,2,1,1,3,0,1,118.4033,170.544734632684,390.4578,447.297272726137,90.61158,100.861435244878,38.50199,40.2990207183908,3.0188,160.2004,128.3071,387.45795,18.43893,95.918335,1.37268,39.13526,0,158.691,0,323.3044,0,86.69887,0,39.8216,0,185.7492,0,451.2774,0,81.98288,0,41.89787,26.5831,164.977833333333,161.2623,440.468466666667,12.82261,101.47765,12.39614,51.5056733333333,118.4033,170.544734632684,390.4578,447.297272726137,90.61158,100.861435244878,38.50199,40.2990207183908,"error5","Component4","Component1",1,1,0,3,0
"39",39,"MID10839","model3",14,9,1,14,42.71428571,29,90,0,0,0,41.58333333,15,75,3,3,0,3,5,4,129.536293687772,171.24731057737,426.543809248688,446.119690460783,90.4953980869242,100.497230803321,41.3240819728966,40.579150076413,24.416430882172,169.47991805541,18.470273030849,347.09718202429,11.6380837083383,99.6149974368476,5.757037878863,41.1632910423348,6.14625973286999,179.143820521812,80.434455228225,372.446197075682,20.8414610249193,102.682789875708,5.1681197053919,38.7847611449714,129.536293687772,171.24731057737,426.543809248688,446.119690460783,90.4953980869242,100.497230803321,41.3240819728966,40.579150076413,63.220907443665,185.086514245119,176.390195925957,440.837408197354,20.8256925010144,96.8413491331016,7.9067176929331,48.7635490528848,26.568182284475,172.658943926598,125.031765049276,406.212356861193,28.0601997335903,105.384580518632,8.64161327919599,44.1776728486476,"error1","Component1","Component1",3,3,0,3,4
"40",40,"MID10840","model1",14,9,1,16,33.75,15,60,0,0,0,35.13333333,15,122,4,2,2,4,2,3,121.228366455018,170.63002244108,423.600215668751,447.683670421876,105.12488828505,100.781435563166,48.4125462906046,40.5738386793866,23.524439897812,170.141376472125,178.81405332096,437.452714500067,10.7959087688404,101.485828454585,8.6835192719994,35.0178051647555,1.578491332266,180.466602081545,48.677205264403,384.618356143444,0.817069472904294,98.0534929048148,0.177707140839495,38.5825676029032,11.635537511362,180.312520646035,25.40747821133,439.20131600567,31.75431248926,134.410391718436,0.681916811824401,39.2187796990472,19.163326920419,173.410039708262,123.647259997834,422.71424977606,43.6670356276274,104.449869994718,5.1304559567063,47.4948676729746,13.121409812658,169.675364585432,102.166603142835,435.791739658615,9.11577930481141,98.9713038961673,6.0003986410725,31.9868421021178,"error2, error5","Component4","Component2",2,2,2,4,1
"41",41,"MID10841","model3",15,5,2,24,65,30,120,30,30,30,27.63157895,15,150,1,1,0,3,2,1,115.506013227124,170.434553605229,435.004652148224,448.235137377163,88.825511026212,100.668459236883,43.4451364553108,40.5056396112752,0,165.760874021154,0,380.467378036267,0,106.843832970023,0,46.261451315671,0,165.760874021154,0,380.467378036267,0,106.843832970023,0,46.261451315671,115.506013227124,170.434553605229,435.004652148224,448.235137377163,88.825511026212,100.668459236883,43.4451364553108,40.5056396112752,6.157864944164,186.665969652047,152.191644052523,404.543365338364,26.2247853862023,92.2422511261906,4.5254858664376,49.1513467486129,1.86290274670699,190.766790708128,103.609328567723,414.168087517411,0.983316735265007,100.825581617039,8.8193840961187,44.8717546822703,"error5","Component4","Component1, Component2",1,1,0,4,2
"42",42,"MID10842","model3",15,4,1,27,75,45,105,0,0,0,24.4,15,135,1,1,1,3,1,2,108.149583332155,170.827718767321,406.304239522666,447.223973123979,97.4272221886274,100.745504960673,43.6516327616389,40.4491240110016,0,159.131326944079,0,382.869378453356,0,107.415537350882,0,38.2107005935139,0,159.131326944079,0,382.869378453356,0,107.415537350882,0,38.2107005935139,0,176.507511648415,0,501.752160512303,0,94.0154558847448,0,40.8340105237539,50.992708121321,185.61907544441,111.921211584147,445.592840302952,10.052575520465,110.959979400685,17.1350163809941,48.1706016798696,0,191.658994263767,0,460.476298819228,0,102.346796903056,0,38.0121591291998,"error5","Component4","Component3",1,1,0,3,0
"43",43,"MID10843","model3",15,7,0,20,60,15,135,0,0,0,28.17647059,15,75,3,3,0,4,1,2,125.282398193131,170.673101373109,389.278146531921,445.926677074664,101.439845738777,100.889823020604,41.2477347204788,40.4690885717106,36.538950894691,160.026040483681,193.01324664319,338.100540719667,5.8546748884269,95.2186628180288,6.5941552653752,35.7399784856762,32.750914507954,175.674542035512,310.905171198465,407.499040169479,27.5466433464998,102.44931897072,11.3480224007552,38.6115604820147,125.282398193131,170.673101373109,389.278146531921,445.926677074664,101.439845738777,100.889823020604,41.2477347204788,40.4690885717106,47.102752238755,184.581747638329,124.163803807243,441.957698029496,21.397571227726,111.078533929097,19.1881671485221,56.5621464302199,0,216.548419737166,0,500.555339669498,0,101.582741457759,0,60.6119791962514,"error5","Component4","None",2,2,0,5,2
"44",44,"MID10844","model3",15,10,1,15,28.33333333,15,45,0,0,0,37.08333333,15,90,5,5,0,4,4,4,115.5566,170.414650125063,423.5765,446.664023586793,89.59945,100.763410150075,45.45997,40.533495190095,17.5548,177.06024,174.3055,352.16418,17.58682,103.432516,11.78569,35.75266,18.5315,176.8649,195.6445,360.88174,16.6565,105.10016,11.96571,33.759132,115.5566,170.414650125063,423.5765,446.664023586793,89.59945,100.763410150075,45.45997,40.533495190095,29.9274,175.48595,104.9236,443.32095,20.73503,101.7174175,13.60029,52.8123675,43.6697,186.801,56.3782,473.240075,11.05456,103.4142525,11.26638,39.22081,"error2, error3","Component2, Component4","Component1",4,4,0,4,2
"45",45,"MID10845","model4",15,5,0,21,26.25,15,45,0,0,0,29.75,15,105,2,3,0,2,1,1,111.8594,170.6552992004,403.0227,446.243233570715,84.11755,100.815699686407,42.21927,40.3597663305847,22.0565,177.27395,29.1173,400.05885,29.40723,92.125985,17.81726,43.46829,45.1906,165.8865,29.1173,401.550466666667,29.40723,93.0224833333333,21.33037,39.32771,111.8594,170.6552992004,403.0227,446.243233570715,84.11755,100.815699686407,42.21927,40.3597663305847,54.1415,156.52485,136.9497,449.84865,11.79344,104.74078,2.65207,54.885135,0,212.0664,0,409.8159,0,102.5181,0,34.94054,"error3","Component2, Component4","None",2,2,0,2,1
"46",46,"MID10846","model4",15,5,0,25,72.5,45,135,0,0,0,27.36842105,15,135,1,1,0,4,1,3,117.1801,170.517911833063,478.2273,447.946090928402,92.53066,100.566327997001,42.67882,40.6003095976509,0,156.1456,0,427.107,0,94.52355,0,34.60893,0,169.0264,0,408.8964,0,96.13025,0,40.24978,117.1801,170.517911833063,478.2273,447.946090928402,92.53066,100.566327997001,42.67882,40.6003095976509,61.03,161.372,163.5013,450.494425,21.17095,103.8419625,11.51269,50.2353675,0,186.7189,0,463.7069,0,93.17861,0,48.24481,"error5","Component4","None",0,0,0,4,0
"47",47,"MID10847","model4",13,8,1,25,42.85714286,15,75,0,0,0,21.55,15,101,4,4,0,4,3,3,135.202525552814,170.379036618104,395.420144844682,446.296480179517,103.809336773328,100.766493789568,45.0680353434874,40.6081900818182,32.177493059413,165.239883081917,110.852890723073,363.405927634067,15.0552988868806,93.861216671805,6.6202316240457,41.3364547602,32.177493059413,165.239883081917,110.852890723073,363.405927634067,15.0552988868806,93.861216671805,6.6202316240457,41.3364547602,135.202525552814,170.379036618104,395.420144844682,446.296480179517,103.809336773328,100.766493789568,45.0680353434874,40.6081900818182,35.463017478891,172.949464468343,113.181156064566,450.913430680708,24.6553136757941,95.4836814493136,5.22315649967391,49.8504676478375,13.666941266718,167.433854372581,191.193998993871,465.989246163112,0.987744622784703,93.27770812761,9.7319184774531,39.6387176626253,"error2, error3, error5","Component2, Component4","Component1",4,4,0,4,0
"48",48,"MID10848","model1",13,12,0,15,31.5,15,60,0,0,0,40.90909091,15,90,2,2,3,4,5,2,120.2518,170.57539799925,401.4864,446.127679992497,101.08685,101.225164232837,39.12276,40.4729303913968,13.3429,162.75135,16.1119,392.71495,5.1915,106.90515,9.12629,38.144655,13.3429,162.75135,16.1119,392.71495,5.1915,106.90515,9.12629,38.144655,16.3497,158.8762,37.0919,416.900233333333,19.7798,133.9815,15.75758,42.95999,22.2945,165.68905,77.2251,447.897175,35.72067,114.8530325,10.00295,52.4955625,47.1075,182.75706,191.6353,388.60648,22.14256,99.814706,10.42546,42.535646,"error1","Component4","None",2,2,4,5,3
"49",49,"MID10849","model4",14,7,1,23,42.5,15,60,0,0,0,27.84210526,15,109,2,2,0,3,3,0,131.1103,170.609835153712,434.1601,446.771615608598,82.84298,100.404006635841,49.30985,40.3952350387403,5.21900000000002,168.6691,38.9248,360.9235,14.71357,94.031615,9.60719,40.624805,5.21900000000002,168.6691,38.9248,360.9235,14.71357,94.031615,9.60719,40.624805,131.1103,170.609835153712,434.1601,446.771615608598,82.84298,100.404006635841,49.30985,40.3952350387403,9.61079999999998,153.824866666667,53.0786,489.407266666667,8.44085,96.5299266666667,4.72063,46.9098766666667,24.9037,179.7215,151.2516,482.0624,38.31412,100.86676,3.95167,36.45621,"error1, error5","Component4","Component3",2,2,0,3,2
"50",50,"MID10850","model4",13,5,1,22,63.75,30,150,0,0,0,27.78947368,15,120,1,3,0,2,3,3,130.4211,170.809833166708,403.7449,448.020695688578,83.3225,100.551966995751,43.37769,40.3708121044739,0,180.2926,0,342.0618,0,122.9922,0,48.6595,10.458,181.0452,144.0891,419.708866666667,30.4786,105.8292,18.90794,38.7437933333333,130.4211,170.809833166708,403.7449,448.020695688578,83.3225,100.551966995751,43.37769,40.3708121044739,3.70150000000001,176.85635,88.0703,456.92355,1.01130000000001,100.59515,2.79115,51.674895,33.2337,186.109833333333,69.8307,433.6382,6.20481000000001,102.781663333333,12.08184,38.7898966666667,"error1, error3","Component1, Component4","Component2",1,1,0,2,2
"51",51,"MID10851","model2",13,9,0,18,39.375,15,60,0,0,0,30,15,105,5,4,4,0,1,0,141.888028160164,170.371632271637,442.417157755439,446.088093536008,115.959931106498,101.435947196522,38.5490001019584,40.2097956279679,38.602911974362,167.560932595185,69.563656391136,382.442228126117,22.4134028938016,94.6798049973602,11.5719343977182,38.1467836950784,38.602911974362,166.854860309717,69.563656391136,377.98801312555,16.9946547966474,97.2194892522022,9.6047148480494,39.4012179147386,30.612580325103,161.202089997907,76.25380382359,472.207036584285,28.430023937392,125.060035925027,5.7175711079111,39.9511852453747,141.888028160164,170.371632271637,442.417157755439,446.088093536008,115.959931106498,101.435947196522,38.5490001019584,40.2097956279679,0,193.622772408585,0,419.30323988178,0,109.221541836798,0,43.8474888140008,"error2","Component2, Component3","None",4,4,4,0,1
"52",52,"MID10852","model3",13,4,0,22,76.33333333,60,94,0,0,0,22.16666667,15,45,2,1,0,0,2,1,118.125847134044,170.889742170693,451.492831029514,446.057722407655,80.1254600375508,100.879810915851,43.3371180643125,40.3258808557207,7.38243382376899,187.738017202895,78.815094045005,414.006156539253,5.47971810313921,102.310231690314,6.3603216219496,40.1562257523172,0,191.42923411478,0,374.59860951675,0,105.050090741884,0,43.336386563292,118.125847134044,170.889742170693,451.492831029514,446.057722407655,80.1254600375508,100.879810915851,43.3371180643125,40.3258808557207,118.125847134044,170.889742170693,451.492831029514,446.057722407655,80.1254600375508,100.879810915851,43.3371180643125,40.3258808557207,21.977937661314,198.299604307333,9.24049493305898,364.26290086497,35.0248613278395,113.917738903045,4.7389169148777,40.4915712592195,"error1, error2","Component1, Component2","None",1,1,0,0,2
"53",53,"MID10853","model4",14,6,1,24,63.75,30,135,0,0,0,27.72222222,15,154,5,5,0,0,2,2,127.085425025785,170.724092531032,437.726205890895,446.479356655151,97.9961735030268,100.849772795169,42.1792343022037,40.379412561197,75.904742783527,172.226526286109,167.286067466769,404.251158621945,10.1275431980335,101.781498262577,12.5330592108418,39.1740435543707,75.904742783527,174.107677272796,167.286067466769,378.785735878294,23.2328995736934,97.5798681326361,12.5330592108418,39.2781824594408,127.085425025785,170.724092531032,437.726205890895,446.479356655151,97.9961735030268,100.849772795169,42.1792343022037,40.379412561197,127.085425025785,170.724092531032,437.726205890895,446.479356655151,97.9961735030268,100.849772795169,42.1792343022037,40.379412561197,38.416258877678,201.341914444956,72.527302318074,330.942878999414,6.7649429422451,102.895705444367,2.39991906221221,44.3295051258226,"error2, error3","Component2","Component2",5,5,0,0,3
"54",54,"MID10854","model4",14,1,1,25,0,0,0,0,0,0,26.10526316,15,91,2,1,1,0,2,4,123.225370462961,170.199311773128,379.755068917288,447.207400617912,97.7663652313013,100.774939329647,39.3205799317442,40.114776455896,13.312845086963,165.165771990067,8.62516749768901,384.293750382069,1.31090021909101,93.6705267158842,4.1060688996256,37.8353830723296,0,158.509349446585,0,388.606334130913,0,93.0150766063387,0,35.7823486225168,0,146.128118292265,0,462.670179987564,0,105.119020808156,0,35.2004533500784,123.225370462961,170.199311773128,379.755068917288,447.207400617912,97.7663652313013,100.774939329647,39.3205799317442,40.114776455896,12.147614689041,165.596161451057,61.43682933628,394.547302858432,17.410286905458,131.323649510756,2.7797567091316,39.494476625006,"error1, error2","Component2","Component2",1,1,0,0,0
"55",55,"MID10855","model3",13,1,0,29,0,0,0,0,0,0,22.73913043,13,75,3,1,1,0,0,3,117.868183068494,170.394156733117,428.213967807458,446.248071717603,93.3433749853438,100.894966479637,44.0143388175624,40.0960547634306,56.062034930121,165.561750935179,104.168877934711,356.663455681982,44.7698014226041,109.889379684257,10.3431253700056,38.1442331509348,0,185.475415499219,0,289.254274712132,0,90.5319212779679,0,41.4307977266848,0,177.758843553494,0,425.960852461835,0,93.8724367612902,0,36.0806329816004,117.868183068494,170.394156733117,428.213967807458,446.248071717603,93.3433749853438,100.894966479637,44.0143388175624,40.0960547634306,117.868183068494,170.394156733117,428.213967807458,446.248071717603,93.3433749853438,100.894966479637,44.0143388175624,40.0960547634306,"error2","Component2","None",1,1,0,0,0
